geo_id,present_number_of_apartments_2005_present,present_number_of_apartments_1985_2004,present_number_of_apartments_1965_1984,present_number_of_apartments_1945_1964,present_number_of_apartments_before_1945,present_number_of_terraced_houses_2005_present,present_number_of_terraced_houses_1985_2004,present_number_of_terraced_houses_1965_1984,present_number_of_terraced_houses_1945_1964,present_number_of_terraced_houses_before_1945,present_number_of_semi_detached_houses_2005_present,present_number_of_semi_detached_houses_1985_2004,present_number_of_semi_detached_houses_1965_1984,present_number_of_semi_detached_houses_1945_1964,present_number_of_semi_detached_houses_before_1945,present_number_of_detached_houses_2005_present,present_number_of_detached_houses_1985_2004,present_number_of_detached_houses_1965_1984,present_number_of_detached_houses_1945_1964,present_number_of_detached_houses_before_1945,typical_useful_demand_for_space_heating_apartments_2005_present,typical_useful_demand_for_space_heating_apartments_1985_2004,typical_useful_demand_for_space_heating_apartments_1965_1984,typical_useful_demand_for_space_heating_apartments_1945_1964,typical_useful_demand_for_space_heating_apartments_before_1945,typical_useful_demand_for_space_heating_terraced_houses_2005_present,typical_useful_demand_for_space_heating_terraced_houses_1985_2004,typical_useful_demand_for_space_heating_terraced_houses_1965_1984,typical_useful_demand_for_space_heating_terraced_houses_1945_1964,typical_useful_demand_for_space_heating_terraced_houses_before_1945,typical_useful_demand_for_space_heating_semi_detached_houses_2005_present,typical_useful_demand_for_space_heating_semi_detached_houses_1985_2004,typical_useful_demand_for_space_heating_semi_detached_houses_1965_1984,typical_useful_demand_for_space_heating_semi_detached_houses_1945_1964,typical_useful_demand_for_space_heating_semi_detached_houses_before_1945,typical_useful_demand_for_space_heating_detached_houses_2005_present,typical_useful_demand_for_space_heating_detached_houses_1985_2004,typical_useful_demand_for_space_heating_detached_houses_1965_1984,typical_useful_demand_for_space_heating_detached_houses_1945_1964,typical_useful_demand_for_space_heating_detached_houses_before_1945,present_share_of_apartments_2005_present_in_useful_demand_for_space_heating,present_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,present_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,present_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,present_share_of_apartments_before_1945_in_useful_demand_for_space_heating,present_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,typical_useful_demand_for_space_heating_buildings_present,present_number_of_buildings,interconnector_capacity
GM0815,141,110,64,53,52,82,264,320,114,20,126,304,590,319,286,114,396,545,428,289,119.4940131,149.7254839,209.5760576,214.042077,290.5938511,113.3346194,149.3980189,216.796152,268.9388431,253.1129575,113.9354186,162.1475217,218.8130927,276.1326459,301.4568199,117.4089484,156.5177307,214.9054594,280.6993303,317.4037019,0.02991649,0.02323707,0.01109068,0.01385641,0.01002553,0.01711968,0.05805514,0.06655078,0.0248776,0.00392594,0.02471249,0.0661116,0.12864526,0.07256476,0.06382397,0.02589327,0.08922136,0.11698531,0.09366319,0.05972347,252.9450185,0,60000
GM0820,431,394,465,12,22,329,1206,2141,222,83,273,734,1223,410,232,140,790,739,277,165,96.7826518,125.8297156,142.8792811,220,164.8129093,113.4695757,148.5042769,187.7604275,259.1657073,288.4278102,114.5133431,158.9987644,197.147759,261.1052974,290.0310838,117.1711799,155.9921652,208.5074593,281.4927519,303.4914308,0.03854519,0.03742492,0.04914102,0.001326,0.00224826,0.03251723,0.12068195,0.20396814,0.02122396,0.00708331,0.02853897,0.072328,0.11645582,0.04060764,0.02009837,0.01502765,0.07834219,0.07393659,0.02604311,0.01446168,234.6007289,788,60000
GM0823,259,522,128,52,168,276,411,848,165,81,279,460,889,345,262,310,633,924,494,437,118.5371116,154.2770206,118.7742442,170.77755,236.289767,116.5284049,172.1602799,200.0790456,264.2601301,286.5969922,117.0686514,165.1325092,212.892691,257.6269809,285.9290154,115.9265167,159.22469,227.2175805,262.8756,319.2733789,0.0340308,0.05361251,0.01958137,0.00554848,0.01910746,0.03220902,0.05242411,0.10579743,0.01884112,0.01154166,0.03325789,0.06030711,0.1123721,0.04149349,0.03405347,0.03658182,0.08344886,0.12381994,0.06432937,0.05764199,252.0447165,852,60000
GM0824,793,690,459,94,144,268,1001,1539,342,248,203,664,1441,757,584,217,446,834,350,496,105.4282855,132.9669934,166.666122,200.1034387,128.2816094,114.2336505,153.6612901,163.0957977,194.9324736,277.2227289,115.6933621,162.7908955,186.6929901,236.5230871,295.3658664,109.1721354,156.2088259,213.0721031,286.8081593,304.3365801,0.0681817,0.0603628,0.04074553,0.00880232,0.01231344,0.01952529,0.09114664,0.13010525,0.02854364,0.02082191,0.01584343,0.05871337,0.12417328,0.06563702,0.04805172,0.0179768,0.04206385,0.07393301,0.03110198,0.04195702,222.7112492,1522,60000
GM0826,1474,2442,1411,950,78,901,2231,5249,1133,400,641,1173,2730,1116,667,332,828,668,241,473,121.8543355,177.6728821,215.7367575,154.7554654,204.7154239,115.9911581,176.2574046,179.0015914,173.3697414,275.4671332,116.7507187,170.8797924,192.8555286,213.1484778,302.8482955,118.9165935,154.6049123,209.7782479,292.1407284,298.5683315,0.05738251,0.09430961,0.05803993,0.03768842,0.00319213,0.03262687,0.08742049,0.21197087,0.04760711,0.0167195,0.02380162,0.04663293,0.10934037,0.04532215,0.02791955,0.01273856,0.03183378,0.02632725,0.00962629,0.01950006,231.9240116,3977,60000
GM0828,1752,2995,2634,1111,282,1113,2981,6204,2347,364,1028,2044,4242,2648,960,1001,1839,2339,1298,1208,123.1410823,156.4560268,164.0566783,217.6164869,271.9899053,114.4716382,155.1689939,177.462489,191.8294451,286.749223,116.7347225,158.4195718,197.1647936,225.6808612,296.8127487,117.1628789,153.5776672,217.2493381,271.3195557,308.7954894,0.04021674,0.07532788,0.06606702,0.02792605,0.00671513,0.02623674,0.07271829,0.15667511,0.05817605,0.00918269,0.0246238,0.04991748,0.10617593,0.06567452,0.02429569,0.02421719,0.04520607,0.05819857,0.032323,0.03012605,258.7567624,3517,60000
GM0840,242,292,174,24,25,239,525,484,178,19,281,601,1900,664,141,272,932,1579,781,420,118.5086532,133.0605555,165.0763577,224.9172125,309.2060722,110.3571502,153.1985575,173.1272394,181.389889,230.6955485,116.3859779,163.3402683,183.7413361,235.4380253,316.674222,115.6343581,157.8650906,224.4413133,281.2278026,310.8734895,0.02273711,0.02549395,0.01619738,0.00226293,0.00222951,0.02416579,0.05272517,0.04967349,0.01830222,0.00216633,0.02743536,0.06284671,0.19761852,0.06758934,0.01447611,0.02791328,0.09636775,0.16482025,0.08074964,0.04422916,275.8143017,763,60000
GM0845,516,532,258,71,96,376,917,1224,394,88,311,958,1653,811,576,361,684,1174,580,584,117.6457983,142.0404146,141.4518158,233.3900883,288.7679419,116.943167,166.2866743,184.7269706,249.5435418,289.8694579,117.2562297,168.8421378,194.5229287,253.6591508,288.8126062,114.5969729,157.677649,210.0699627,262.6428576,296.5838301,0.04187132,0.04533029,0.02278644,0.00617663,0.00838473,0.03532063,0.07150916,0.1017734,0.02837123,0.00783526,0.02784393,0.07660014,0.13906222,0.06445067,0.04861695,0.03051925,0.05576902,0.09168924,0.04772045,0.04836904,284.8650582,762,60000
GM0847,240,477,215,33,33,352,515,1148,58,10,382,427,986,505,154,401,539,765,541,303,96.87498701,178.3575926,172.6442457,223.9530677,181.5933489,113.1858527,161.4290731,178.8966704,278.1354022,276.5936396,118.7500809,163.0304727,189.7441406,259.2321359,276.3891253,117.0458561,147.665941,219.0189905,282.717515,302.4023135,0.02557154,0.05181297,0.02584642,0.00350822,0.0034468,0.03984606,0.06331735,0.14343569,0.00825305,0.00136657,0.04338991,0.05289042,0.12427519,0.06635659,0.02132862,0.04532761,0.07159144,0.09800967,0.07057677,0.03984911,203.9133198,773,60000
GM0848,375,315,148,21,0,296,625,1615,370,12,271,302,905,633,93,130,287,459,252,112,116.6857449,146.764229,169.3308354,201.0838651,0,116.3305395,161.7246864,202.7078676,209.3253012,297.5753521,116.2837065,152.9151294,211.7262979,227.9139098,302.8764727,115.0427414,145.9542621,215.1422823,242.2312953,319.8623115,0.05679485,0.03239373,0.02255961,0.00198038,0,0.04116767,0.07462343,0.2345804,0.05344006,0.0024869,0.03804202,0.03792856,0.13442716,0.08783223,0.01497626,0.01922214,0.03253887,0.06468911,0.03423155,0.01608507,203.0439443,860,60000
GM0851,405,409,353,39,114,294,632,1407,561,261,212,668,1220,743,489,140,690,709,389,663,116.8012459,152.6456282,176.5014553,240.6794778,283.8569605,116.1096095,160.6263068,185.1847045,242.9600937,280.182393,119.8753485,164.1936373,204.07483,259.8166638,323.983396,118.3511082,152.4070071,218.1891424,284.8201141,303.3925677,0.03854019,0.03899125,0.02875963,0.00365837,0.01110262,0.0306972,0.0589335,0.13626621,0.04946869,0.02324668,0.02282518,0.06489256,0.11895818,0.0710286,0.04667137,0.01461805,0.0648169,0.06962745,0.03997037,0.066927,269.2963155,1464,60000
GM0852,298,194,518,16,74,67,494,1492,513,367,114,389,910,352,452,112,197,203,142,477,121.3922164,181.6787179,168.9106991,233.2575111,222.1804024,113.6022168,181.8245666,182.6077964,192.451359,289.6253435,117.626529,189.7722084,201.0777033,226.4755316,285.2176255,120.2440238,149.076074,218.5763307,289.2438694,280.3363964,0.04607723,0.02716187,0.06832829,0.00212183,0.01068366,0.00932588,0.0723004,0.19579061,0.0668114,0.04807106,0.01746319,0.05526787,0.12052514,0.04853281,0.06176499,0.01471038,0.02644772,0.02559798,0.01880579,0.0642119,283.3666661,879,60000
GM0855,8680,8594,12156,4184,2419,4034,11995,9577,6904,10264,1851,4504,4966,2964,3380,515,1374,1285,395,677,125.4762531,145.7819496,204.1742999,229.9159123,236.8414096,115.2312653,143.4463676,188.6193265,202.9478538,284.6292619,117.2890129,154.5203934,206.2634928,230.467559,303.1229569,114.9832568,151.0696755,214.9151477,269.3700547,295.8078719,0.07863127,0.08322806,0.12386189,0.04552459,0.02208434,0.03654509,0.11986426,0.0978074,0.07073728,0.10399337,0.01654283,0.04520576,0.05056675,0.02992956,0.0345829,0.00471776,0.01320972,0.01246212,0.00383484,0.00667021,246.6760099,13467,60000
GM0856,915,1923,1432,133,206,671,1639,3469,1049,39,470,1085,2018,899,146,365,782,898,460,373,118.8006342,160.7873803,234.9486256,147.1470726,215.9435927,108.3351795,155.9254467,188.4182018,203.126024,230.8956877,112.4874068,163.4313863,208.5784637,230.7375644,287.0131997,117.6942413,160.3135493,223.3281308,271.1567465,300.4499785,0.04627537,0.10025906,0.07859683,0.00670984,0.01056119,0.03338763,0.08625754,0.18621792,0.04965751,0.00228802,0.02346993,0.05755229,0.10700755,0.04414879,0.00802546,0.01816639,0.04390027,0.05177673,0.02473633,0.02100535,215.232208,0,60000
GM0858,934,1209,950,272,91,335,1028,2280,1202,163,199,789,1670,1003,809,154,591,460,227,398,114.6258842,154.9086835,159.7858838,228.9525778,229.1524686,116.2806545,162.5579393,177.4518097,225.5040239,282.499075,117.3511359,168.5169245,201.2020235,243.294706,297.8860546,119.3242278,158.4737845,217.983459,265.5249954,283.7330531,0.068003,0.08320337,0.06642707,0.01858326,0.00568953,0.02536892,0.0683015,0.15591393,0.0797562,0.01088292,0.01575687,0.0514927,0.11164763,0.06649152,0.05172656,0.01117449,0.03815416,0.03066229,0.01530566,0.02545842,232.1016441,1635,60000
GM0861,1044,1252,1583,57,50,732,1866,2770,2037,49,396,1377,2108,1261,309,355,1095,770,514,300,112.9710349,138.1493415,177.2055424,220.0309335,277.7388123,114.4030453,161.6859338,172.5625257,195.5223104,285.3742092,121.7937134,168.8074635,192.1945541,221.0139135,300.8597863,121.990069,151.7376805,205.5393317,254.7200307,287.8262248,0.05419645,0.05983819,0.0819466,0.00296323,0.00294437,0.03861851,0.09424746,0.13692038,0.10130777,0.00252836,0.02220299,0.06963993,0.10305993,0.06305298,0.01620144,0.01960842,0.05339101,0.03643439,0.02534941,0.01554818,236.7914312,2217,60000
GM0865,653,1105,624,57,231,190,938,1430,850,535,209,555,902,748,941,178,379,415,217,345,89.1621037,141.9041171,196.8119192,245.3596539,265.5280861,114.4908423,147.9374197,181.5536643,235.2625162,273.2353155,116.9810169,155.1202517,195.1183174,262.0972837,299.3624848,110.9244968,164.6898008,221.5218376,265.8562785,319.1756745,0.06051207,0.09484993,0.0574919,0.00535816,0.01875012,0.01642019,0.08197699,0.12708912,0.07033444,0.04275417,0.01506254,0.04816813,0.08146556,0.06353316,0.08368818,0.01489088,0.03332165,0.03522563,0.01862191,0.03048527,262.4734378,1622,60000
GM0866,377,359,454,99,20,201,743,1111,425,145,179,421,973,577,344,142,302,337,337,235,110.8577239,143.9683314,192.2630223,157.3380206,247.0045413,113.308757,157.7651379,185.3451989,245.2751388,290.5991703,114.5310763,165.7997727,206.0118077,254.0501862,295.6799276,119.0313739,151.2267222,214.9187673,266.1535624,270.8732576,0.0469619,0.04689008,0.05032606,0.01269413,0.00210831,0.02981198,0.09169939,0.14727478,0.05668376,0.01722454,0.02640075,0.05355146,0.128004,0.07536846,0.04265533,0.01550184,0.03647998,0.04623531,0.04319086,0.03093708,241.2104594,623,60000
GM0867,1429,1341,1275,601,407,783,1595,3242,1229,371,461,1129,2454,1076,889,253,1067,974,430,832,111.1974039,160.4312791,200.9128261,201.7010866,270.4635405,113.8210785,153.052412,171.9982935,212.6769852,301.6522414,114.2806745,159.5826563,194.8895143,246.5316996,306.9837104,123.3075911,159.1687538,222.6742417,278.9177013,303.7613168,0.06581735,0.06612639,0.05744778,0.02297266,0.01767825,0.03415548,0.07969616,0.1432489,0.05525192,0.01443169,0.02076125,0.05749673,0.11015414,0.04886131,0.03871779,0.01080226,0.05435211,0.04465216,0.01934737,0.0380283,252.2690152,2162,60000
GM0873,303,431,226,29,34,279,521,1334,507,62,137,522,1203,713,317,252,667,1124,596,623,86.11634661,103.4957433,171.8958191,262.5028723,268.2833862,106.1875778,142.922149,182.7409747,196.3444448,321.4241536,106.4184035,164.3408097,207.765492,242.7801671,313.0840197,113.841677,151.1000944,221.6324127,286.9705754,303.3766672,0.0281019,0.04189634,0.02115625,0.00292225,0.00361057,0.02255841,0.05004605,0.14723395,0.0522084,0.00667153,0.01164126,0.05007463,0.12989968,0.07447883,0.0314991,0.02536552,0.06273547,0.11399615,0.06059089,0.06331282,284.6426142,2066,60000
GM0879,294,574,161,35,54,287,402,809,136,70,258,582,995,705,325,322,1181,1064,687,607,113.4906692,124.7733893,183.9810989,201.5529545,250.0154661,117.1781539,162.0508917,180.3753612,236.1003634,288.8973555,116.6482378,167.443125,206.3164808,261.9357342,313.4698339,122.9291842,161.4882382,225.7028977,290.2164864,304.985788,0.03120483,0.06089079,0.0161349,0.00336115,0.00553134,0.02893052,0.03871019,0.08520332,0.01603997,0.00754159,0.02714005,0.06061922,0.10715435,0.07877962,0.03509186,0.03205434,0.11885279,0.1124196,0.07143077,0.0629088,264.6607008,827,60000
GM0880,389,464,550,175,74,217,744,895,392,130,108,463,557,316,359,125,238,205,78,422,112.4966617,178.8547175,279.1242199,226.4004283,229.921702,116.3663031,166.1679539,203.4650793,245.3265019,278.0671363,116.9420611,168.8930779,216.1951404,264.7899936,289.6542759,121.425397,152.8011558,209.4389015,248.9279861,293.9270211,0.06174927,0.06573933,0.07621343,0.02176027,0.00992115,0.03406142,0.10856136,0.12664022,0.05590676,0.0180734,0.01792238,0.06999788,0.07843617,0.04617409,0.05050952,0.01983684,0.03514313,0.03045962,0.01146957,0.06142419,248.2623952,907,60000
GM0882,729,1091,1427,518,270,343,895,2212,1426,893,195,553,2281,2129,1123,101,543,715,422,261,106.2185066,133.1146319,179.0539638,229.9750135,259.6421248,105.1001043,153.3536418,190.7593456,209.4837088,278.1987459,106.9879875,162.3008377,210.2685798,237.7935752,313.5189942,118.404592,143.8407986,224.4518343,280.2253296,318.4396106,0.04263371,0.06213484,0.08626146,0.0288942,0.0159309,0.0185527,0.04983732,0.11930873,0.07557414,0.04906912,0.01044502,0.02995403,0.12185589,0.1140328,0.06146353,0.00565188,0.03039314,0.03879922,0.02376008,0.01544729,251.7118631,1750,60000
GM0888,102,476,622,351,145,51,440,514,389,283,41,347,1077,780,513,58,228,493,315,259,81.62966284,131.3855325,122.9628597,275.713605,239.8672041,104.8132035,157.8603718,199.5477432,235.9718923,279.0580701,109.8997307,162.9449525,209.0769469,249.9607841,298.1805079,115.9551066,143.2147547,225.7216281,289.7326315,340.3992995,0.01521073,0.0675418,0.08429282,0.05012362,0.02041578,0.00780541,0.05969313,0.07218944,0.05063526,0.03722329,0.00581607,0.04709313,0.14515938,0.1000034,0.06176649,0.00912258,0.03339799,0.06383663,0.03962952,0.02904353,219.2415542,924,60000
GM0889,274,285,118,21,72,92,558,772,216,51,90,379,754,722,234,113,288,446,187,293,124.4358423,144.3854112,204.8434722,268.9513109,239.4651113,119.6304736,163.1682712,212.1779447,230.9567868,301.142238,117.3484456,162.1601377,214.7376419,242.9852758,302.3323766,117.153183,147.551327,218.2379097,299.742946,301.3654382,0.04224938,0.04954914,0.02036656,0.00303303,0.01286249,0.01287068,0.0945426,0.13391188,0.03359765,0.00821306,0.01216897,0.06347786,0.12525603,0.12674183,0.03914265,0.01676561,0.04863355,0.07559085,0.03283587,0.04819031,274.2975476,1017,60000
GM0893,94,148,67,28,29,104,200,479,54,24,115,407,1271,452,112,172,302,581,607,487,115.4539835,138.5203329,160.6595672,209.4554239,173.1665695,112.8599663,157.7791223,147.8467456,226.9627696,290.0635205,114.9971569,166.2941489,186.3397245,232.5247349,316.1022069,115.6482741,150.2150414,223.4331895,284.6624368,301.4787724,0.01115937,0.01946141,0.00932545,0.00337725,0.00450175,0.01529799,0.03644779,0.08841118,0.00966051,0.00453451,0.01570652,0.0759607,0.23119572,0.08082372,0.0181282,0.02227664,0.05379076,0.1068384,0.10767792,0.08542421,276.1317996,312,60000
GM0899,421,1588,1614,445,164,301,787,1075,970,1202,138,410,1069,1592,1349,39,336,405,288,131,104.7562836,143.7551179,193.9943664,308.3881389,273.6194679,105.3111518,154.9203969,198.2989115,243.9433459,264.026856,111.9914122,164.1258526,215.3636473,271.3103336,308.0960635,116.9466291,137.9243373,222.7071434,289.3533758,324.749028,0.03257003,0.11166729,0.11425781,0.0309342,0.01192345,0.02136803,0.05345613,0.07188395,0.07054187,0.08468961,0.0101811,0.02852044,0.07167811,0.11349664,0.09365519,0.00308737,0.02270624,0.02627408,0.01890571,0.00820275,285.5724473,1481,60000
GM0907,328,200,271,45,36,274,565,769,236,140,275,401,1026,539,252,189,389,685,547,281,98.19271668,151.7760214,186.206608,217.4640151,240.1074257,115.0188248,159.6925656,182.57602,217.2817582,267.2977802,118.015485,158.6170767,201.204958,218.9398358,295.4691576,116.4093383,154.1901194,223.0274216,277.8923811,312.6825578,0.0534461,0.02950013,0.03796145,0.00575799,0.00495592,0.03734779,0.07878771,0.10318263,0.03417112,0.01897606,0.03517737,0.0528023,0.13748832,0.0729497,0.03403798,0.02331079,0.04721657,0.08767105,0.0688389,0.03642012,287.4886439,1339,60000
GM0917,1158,2627,8012,3254,1439,521,3377,5057,3532,3851,249,1416,2966,3434,2802,167,450,673,483,456,106.9831441,143.2069366,184.9642043,253.3485797,268.7231367,110.8721585,170.7968111,195.1061117,248.3197571,286.0275427,116.3692191,171.7175375,213.1523446,269.6078383,304.6522128,119.0854374,147.3452296,216.4169794,293.3778595,328.3964903,0.02351809,0.05453977,0.17656754,0.07215052,0.02955719,0.01047558,0.07254574,0.10792459,0.08167944,0.08572645,0.00510534,0.03056769,0.06426698,0.07629526,0.06129096,0.00337971,0.00960682,0.01449005,0.01045157,0.00986071,262.7047879,6728,60000
GM0928,736,2134,3187,1373,907,329,1277,2647,1586,2171,216,818,1649,1923,1497,64,384,437,238,301,119.8720197,157.3582073,207.5207797,226.5048181,290.3582658,111.2770765,160.6063379,179.9350935,194.5151982,285.5031758,114.1617647,161.7927644,202.6196369,237.361086,313.6509414,123.7624663,148.9266171,218.1286176,296.3928155,318.2460982,0.02690282,0.08942302,0.12905258,0.0601087,0.03573266,0.01262193,0.05628079,0.10945915,0.06995318,0.09167151,0.00839546,0.0360344,0.06924338,0.08143913,0.06325773,0.00232536,0.01510594,0.02000105,0.01015241,0.0128388,272.7298147,4004,60000
GM0935,2094,7272,7846,4847,7671,679,3540,6586,4319,5447,459,1619,3691,2846,1709,108,421,483,297,313,120.8528244,161.1527932,211.4134823,230.3784953,254.543066,115.0961839,159.208773,195.0271765,214.2902325,268.3854266,118.3583074,160.200911,209.6778843,242.6880967,283.1191125,116.0625934,136.2513023,232.6679139,277.905834,305.6961763,0.0320621,0.11557283,0.13054053,0.07920984,0.11903346,0.01062993,0.05583066,0.11074294,0.07012632,0.08535566,0.0068588,0.0256182,0.06073275,0.04564668,0.02668573,0.00163634,0.00690494,0.00732093,0.00469418,0.00479718,261.4933008,7982,60000
GM0938,164,306,465,133,325,27,467,716,478,385,43,346,1434,797,532,78,341,813,419,360,115.7054736,153.8250721,196.7581979,220.4449668,231.3995076,120.9031564,164.7134684,196.5908086,194.1017544,261.5089077,116.0326047,170.3072602,213.0188835,239.5497328,301.4463671,115.7081602,155.1638284,232.9483065,284.2778478,304.3046389,0.01865677,0.0329259,0.05131357,0.01351754,0.03954458,0.0029231,0.05116477,0.08377377,0.05801266,0.04822268,0.00417205,0.03898991,0.16896966,0.09539745,0.06309112,0.0088326,0.03610322,0.09693292,0.04660236,0.04085337,292.0371466,587,60000
GM0944,84,253,101,17,8,43,327,518,47,8,50,287,391,263,54,90,291,372,289,93,119.2487053,135.9586089,211.7762957,223.9317045,220,115.477095,166.4772515,189.7279873,242.1786202,193.1645631,113.9524324,170.9149016,199.2098257,247.4089881,270.7788524,123.7363097,153.2245223,214.0203672,278.139381,293.0869105,0.02402684,0.06884725,0.02699724,0.00350181,0.00178153,0.01534569,0.09104268,0.14313169,0.01413901,0.0022709,0.01635292,0.07570626,0.11557171,0.07096927,0.01578235,0.0271682,0.07876072,0.10134153,0.08175962,0.02550278,316.0403378,372,60000
GM0946,332,353,88,49,38,194,390,809,98,31,249,430,1083,401,170,345,587,828,590,363,124.0280196,145.2358226,185.9351292,245.366537,334.8847803,115.7903155,156.8951128,181.386255,260.8391984,287.3372785,117.9550244,162.8191234,189.9618096,252.2790264,270.890402,115.2225958,150.1271109,219.3231257,290.417121,296.9107624,0.04815516,0.04251614,0.01188376,0.00637388,0.00536168,0.02768608,0.05176726,0.10860233,0.01207943,0.00365599,0.03369954,0.05573654,0.14698732,0.05379489,0.02323804,0.04685592,0.07928968,0.10907425,0.08373269,0.04950942,248.6034098,470,60000
GM0957,1729,2749,1981,1174,1052,823,1791,3486,1141,1647,466,996,2374,1831,1040,453,769,826,578,708,113.3816151,151.7650574,208.3531293,193.7800522,267.643334,108.9493013,156.8174066,177.9463145,221.0730011,265.8133704,115.8000914,157.3984087,201.2208841,260.1683734,306.3189334,115.038613,150.3660665,215.5657867,285.384706,312.2678827,0.05918396,0.09547911,0.07259201,0.04128762,0.03628506,0.02727749,0.0680523,0.12627639,0.04330042,0.05858141,0.01533965,0.03791332,0.08660982,0.07097105,0.03815574,0.01536575,0.02824342,0.02975622,0.02212962,0.02719964,275.5205981,2800,60000
GM0965,147,144,486,222,165,48,220,390,381,348,56,213,668,461,357,96,142,337,143,149,131.2796109,181.3943553,239.2785043,266.4694123,273.9133899,139.5720836,166.7975649,196.2098116,200.4031538,305.1139825,166.4548076,182.7007269,217.4192687,270.4026342,318.4638721,125.7941951,172.2429681,227.3063691,283.0972104,326.3868302,0.03248198,0.02528771,0.09768852,0.04466817,0.03047799,0.00796802,0.04116397,0.0759897,0.07611626,0.0664482,0.01104422,0.04097663,0.12793731,0.09026558,0.06797683,0.01757479,0.02676802,0.06284136,0.02760358,0.02872116,289.4568493,860,60000
GM0971,400,686,576,166,99,74,555,1134,675,251,84,471,1725,1701,706,107,539,1081,397,374,96.77056988,117.0520616,171.1138845,178.7436733,289.1095514,118.9121123,146.6054905,175.6911746,249.279172,315.5469878,119.0770973,151.8036652,205.3101762,270.0096098,326.714127,119.0864924,148.2326799,224.0995176,292.0587568,302.959868,0.02912206,0.05941091,0.0498318,0.0137629,0.00898061,0.0062397,0.04859511,0.09099504,0.06093105,0.02276819,0.00762976,0.04220227,0.13540428,0.15165693,0.060878,0.00836803,0.04811077,0.08507177,0.03647251,0.03356831,268.7679707,1011,60000
GM0981,703,394,769,311,545,68,224,404,225,184,48,259,410,352,199,45,162,197,191,125,121.361445,154.374985,206.5260835,242.50144,272.3201876,125.9824216,158.9950293,219.7567027,296.8134848,287.8459669,118,172.8256483,224.6462801,293.1540155,314.3754759,113.2207408,156.665054,247.5367015,287.2231192,325.835859,0.09194635,0.06703237,0.14221821,0.05139495,0.10253005,0.007809,0.03784607,0.07056582,0.0417508,0.03056695,0.00672797,0.04641983,0.07451216,0.06765103,0.03380725,0.00833934,0.02979525,0.03491186,0.03367594,0.0204988,320.3912777,1110,60000
GM0983,1927,3759,5021,2558,1339,733,3974,6209,3349,2295,506,2382,3688,2848,1962,543,1185,1505,806,900,100.5554036,157.561575,186.4022701,212.5349576,268.3643157,115.4447608,162.8421149,188.5676722,224.1013177,271.6234373,119.9210859,169.7383317,202.4564787,246.9227232,303.5378802,125.1132994,156.6388347,216.590458,281.6940092,304.5328537,0.03806731,0.07757182,0.10847094,0.05418079,0.02810892,0.01447496,0.08227288,0.13420623,0.07181019,0.04898347,0.01012594,0.04974363,0.07843341,0.0601867,0.04158629,0.01091947,0.02449895,0.03158563,0.01648463,0.01828784,249.0400872,6503,60000
