input_energy_power_combined_cycle_ccs_coal_electricity_output_conversion,37.3,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_lignite_electricity_output_conversion,40.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_oxyfuel_ccs_lignite_electricity_output_conversion,30.5,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_cofiring_coal_electricity_output_conversion,40.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_cofiring_coal_steam_hot_water_output_conversion,15.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_coal_electricity_output_conversion,43.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_coal_steam_hot_water_output_conversion,14.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_industry_chp_ultra_supercritical_coal_electricity_output_conversion,40.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_industry_chp_ultra_supercritical_coal_steam_hot_water_output_conversion,15.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_lignite_electricity_output_conversion,35.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_chp_ultra_supercritical_lignite_steam_hot_water_output_conversion,15.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_turbine_network_gas_electricity_output_conversion,34.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_combined_cycle_network_gas_electricity_output_conversion,60.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_combined_cycle_ccs_network_gas_electricity_output_conversion,49.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_ultra_supercritical_network_gas_electricity_output_conversion,40.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
input_energy_power_engine_network_gas_electricity_output_conversion,48.0,Efficiency researched by Quintel. Source data can be found below the slider of this plant in the ETM front-end
